51 -60 91
51 -59 91
51 -59 90
51 -58 90
52 -58 90
52 -57 90
53 -57 90
53 -56 90
53 -56 89
53 -55 89
54 -55 89
54 -54 89
54 -53 89
55 -53 89
55 -53 88
55 -52 88
55 -51 88
56 -51 88
56 -50 88
56 -50 87
57 -49 87
57 -48 87
57 -47 87
58 -47 87
58 -47 86
58 -46 86
58 -45 86
59 -45 86
59 -44 86
59 -44 85
59 -43 85
59 -42 85
60 -42 85
60 -41 85
60 -41 84
60 -40 84
60 -39 84
61 -39 84
61 -38 84
61 -38 83
61 -37 83
61 -36 83
62 -36 83
62 -35 83
62 -35 82
62 -34 82
62 -33 82
62 -32 82
63 -31 82
63 -31 81
63 -30 81
63 -29 81
63 -28 81
63 -28 80
63 -27 80
63 -26 80
63 -25 80
63 -25 79
63 -24 79
64 -24 79
64 -23 79
64 -22 79
64 -22 78
64 -21 78
64 -20 78
64 -19 78
64 -19 77
64 -18 77
64 -17 77
64 -16 77
64 -16 76
64 -15 76
63 -15 76
63 -14 76
63 -13 76
63 -13 75
63 -12 75
63 -11 75
63 -10 75
63 -10 74
63 -9 74
63 -8 74
63 -7 74
62 -7 74
62 -7 73
62 -6 73
62 -5 73
62 -4 73
62 -4 72
62 -3 72
61 -3 72
61 -2 72
61 -2 71
61 -1 71
61 0 71
60 0 71
60 1 71
60 1 70
60 2 70
60 3 70
59 3 70
59 4 70
59 4 69
59 5 69
59 6 69
58 6 69
58 6 68
58 7 68
58 8 68
57 8 68
57 9 68
57 9 67
57 10 67
56 10 67
56 11 67
56 11 66
55 11 66
55 12 66
55 13 66
54 13 66
54 13 65
54 14 65
53 14 65
53 15 65
53 15 64
53 16 64
52 16 64
52 17 64
51 17 64
51 17 63
51 18 63
50 18 63
50 19 63
50 19 62
50 20 62
49 20 62
49 21 62
48 21 62
48 21 61
48 22 61
47 22 61
47 23 61
46 23 61
46 23 60
45 24 60
44 24 60
44 25 60
44 25 59
43 25 59
43 26 59
42 26 59
42 26 58
42 27 58
41 27 58
41 27 57
40 27 57
40 28 57
39 28 57
39 29 57
39 29 56
38 29 56
37 29 56
37 30 56
37 30 55
36 30 55
35 30 55
35 31 55
35 31 54
34 31 54
33 31 54
33 32 54
33 32 53
32 32 53
31 32 53
31 33 53
31 33 52
30 33 52
29 33 52
29 33 51
28 33 51
28 34 51
27 34 51
26 34 50
25 34 50
24 34 50
24 34 49
23 34 49
23 35 49
22 35 48
21 35 48
20 35 48
20 35 47
19 35 47
18 35 46
17 35 46
17 35 45
16 35 45
15 35 45
15 35 44
14 35 44
13 35 44
13 35 43
12 35 43
11 35 43
11 34 43
11 34 42
10 34 42
9 34 42
9 34 41
8 34 41
7 34 41
7 34 40
7 33 40
6 33 40
6 33 39
5 33 39
4 33 39
4 33 38
4 32 38
3 32 38
3 32 37
2 32 37
2 31 37
1 31 37
1 31 36
0 31 36
0 30 36
0 30 35
-1 30 35
-1 29 35
-2 29 35
-2 29 34
-3 29 34
-3 28 33
-4 28 33
-4 28 32
-4 27 32
-5 27 32
-5 27 31
-5 26 31
-6 26 31
-6 25 31
-6 25 30
-7 25 30
-7 24 30
-7 24 29
-8 24 29
-8 23 29
-8 23 28
-8 22 28
-9 22 28
-9 22 27
-9 21 27
-9 21 26
-9 20 26
-10 20 26
-10 20 25
-10 19 25
-10 19 24
-10 18 24
-11 18 24
-11 17 24
-11 17 23
-11 16 23
-11 16 22
-11 15 22
-11 15 21
-11 14 21
-11 14 20
-11 13 20
-11 13 19
-11 12 19
-11 12 18
-11 11 18
-11 10 18
-11 10 17
-11 9 17
-11 9 16
-11 8 16
-11 8 15
-11 7 15
-11 7 14
-10 7 14
-10 6 14
-10 6 13
-10 6 12
-10 5 12
-9 5 12
-9 5 11
-9 4 11
-9 4 10
-9 3 10
-8 3 10
-8 3 9
-8 2 9
-8 2 8
-7 2 8
-7 2 7
-6 2 7
-6 1 7
-6 1 6
-5 1 6
-5 1 5
-5 0 5
-5 0 4
-4 0 4
-4 0 3
-3 0 3
-3 0 2
-2 0 2
-2 0 1
-1 0 1
-1 0 0
0 0 -1
0 0 -2
1 0 -2
1 0 -3
2 0 -3
2 0 -4
3 0 -4
3 0 -5
4 0 -5
4 0 -6
4 1 -6
4 1 -7
5 1 -7
5 1 -8
5 2 -8
6 2 -8
6 2 -9
7 2 -9
7 2 -10
7 3 -10
7 3 -11
8 3 -11
8 4 -11
8 4 -12
8 5 -12
8 5 -13
9 5 -13
9 6 -13
9 6 -14
9 6 -15
9 7 -15
10 7 -15
10 7 -16
10 8 -16
10 8 -17
10 9 -17
10 9 -18
10 10 -18
10 10 -19
10 11 -19
10 12 -19
10 12 -20
10 13 -20
10 13 -21
10 14 -21
10 14 -22
10 15 -22
10 15 -23
10 16 -23
10 16 -24
10 17 -24
10 17 -25
10 18 -25
9 18 -25
9 19 -25
9 19 -26
9 20 -26
9 20 -27
8 20 -27
8 21 -27
8 21 -28
8 22 -28
8 22 -29
7 22 -29
7 23 -29
7 23 -30
7 24 -30
6 24 -30
6 24 -31
6 25 -31
5 25 -31
5 25 -32
5 26 -32
4 26 -32
4 27 -32
4 27 -33
3 27 -33
3 28 -33
3 28 -34
2 28 -34
2 29 -35
1 29 -35
1 29 -36
0 29 -36
0 30 -36
-1 30 -36
-1 30 -37
-1 31 -37
-2 31 -37
-2 31 -38
-3 31 -38
-3 32 -38
-4 32 -38
-4 32 -39
-5 32 -39
-5 33 -39
-5 33 -40
-6 33 -40
-7 33 -40
-7 33 -41
-8 33 -41
-8 34 -41
-8 34 -42
-9 34 -42
-10 34 -42
-10 34 -43
-11 34 -43
-12 34 -43
-12 34 -44
-12 35 -44
-13 35 -44
-14 35 -44
-14 35 -45
-15 35 -45
-16 35 -45
-16 35 -46
-17 35 -46
-18 35 -46
