2 100 1182
3 100 1185
4 100 1187
5 100 1190
6 100 1192
7 100 1195
8 100 1197
9 100 1200
10 100 1202
11 99 1205
12 99 1207
13 99 1210
14 99 1212
15 99 1215
16 99 1217
17 99 1220
18 98 1222
19 98 1225
20 98 1227
21 98 1230
22 98 1232
23 97 1235
24 97 1237
25 97 1240
25 97 1242
26 96 1245
27 96 1247
28 96 1250
29 96 1252
30 95 1255
31 95 1257
32 95 1260
33 94 1262
34 94 1265
35 94 1267
36 93 1270
37 93 1272
38 93 1275
39 92 1277
40 92 1280
41 91 1282
41 91 1285
42 91 1287
43 90 1290
44 90 1292
45 89 1295
46 89 1297
47 88 1300
48 88 1302
49 87 1305
49 87 1307
50 86 1310
51 86 1312
52 85 1315
53 85 1317
54 84 1320
55 84 1322
55 83 1325
56 83 1327
57 82 1330
58 82 1332
59 81 1335
60 80 1337
60 80 1340
61 79 1342
62 79 1345
63 78 1347
63 77 1350
64 77 1352
65 76 1355
66 75 1357
67 75 1360
67 74 1362
68 73 1365
69 73 1367
69 72 1370
70 71 1372
71 71 1375
72 70 1377
72 69 1380
73 68 1382
74 68 1385
74 67 1387
75 66 1390
76 65 1392
76 65 1395
77 64 1397
78 63 1400
78 62 1402
79 62 1405
79 61 1407
80 60 1410
81 59 1412
81 58 1415
82 58 1417
82 57 1420
83 56 1422
83 55 1425
84 54 1427
85 53 1430
85 53 1432
86 52 1435
86 51 1437
87 50 1440
87 49 1442
88 48 1445
88 47 1447
89 46 1450
89 46 1452
89 45 1455
90 44 1457
90 43 1460
91 42 1462
91 41 1465
92 40 1467
92 39 1470
92 38 1472
93 37 1475
93 36 1477
93 36 1480
94 35 1482
94 34 1485
95 33 1487
95 32 1490
95 31 1492
95 30 1495
96 29 1497
96 28 1500
96 27 1502
97 26 1505
97 25 1507
97 24 1510
97 23 1512
98 22 1515
98 21 1517
98 20 1520
98 19 1522
98 18 1525
99 17 1527
99 16 1530
99 15 1532
99 14 1535
99 13 1537
99 12 1540
99 11 1542
99 10 1545
100 9 1547
100 8 1550
100 7 1552
100 6 1555
100 5 1557
100 4 1560
100 3 1562
100 2 1565
100 1 1567
100 0 1570
100 -1 1572
100 -2 1575
100 -3 1577
100 -4 1580
100 -5 1582
100 -6 1585
100 -7 1587
100 -8 1590
100 -9 1592
100 -10 1595
99 -11 1597
99 -12 1600
99 -13 1602
99 -14 1605
99 -15 1607
99 -16 1610
99 -17 1612
98 -18 1615
98 -19 1617
98 -20 1620
98 -21 1622
98 -22 1625
97 -22 1627
97 -23 1630
97 -24 1632
97 -25 1635
96 -26 1637
96 -27 1640
96 -28 1642
96 -29 1645
95 -30 1647
95 -31 1650
95 -32 1652
94 -33 1655
94 -34 1657
94 -35 1660
93 -36 1662
93 -37 1665
93 -38 1667
92 -39 1670
92 -40 1672
91 -40 1675
91 -41 1677
91 -42 1680
90 -43 1682
90 -44 1685
89 -45 1687
89 -46 1690
88 -47 1692
88 -48 1695
87 -49 1697
87 -49 1700
86 -50 1702
86 -51 1705
85 -52 1707
85 -53 1710
84 -54 1712
84 -55 1715
83 -55 1717
83 -56 1720
82 -57 1722
82 -58 1725
81 -59 1727
80 -59 1730
80 -60 1732
79 -61 1735
79 -62 1737
78 -63 1740
77 -63 1742
77 -64 1745
76 -65 1747
75 -66 1750
75 -66 1752
74 -67 1755
73 -68 1757
73 -69 1760
72 -69 1762
71 -70 1765
71 -71 1767
70 -72 1770
69 -72 1772
68 -73 1775
68 -74 1777
67 -74 1780
66 -75 1782
65 -76 1785
65 -76 1787
64 -77 1790
63 -78 1792
62 -78 1795
62 -79 1797
61 -79 1800
60 -80 1802
59 -81 1805
58 -81 1807
58 -82 1810
57 -82 1812
56 -83 1815
55 -83 1817
54 -84 1820
53 -85 1822
53 -85 1825
52 -86 1827
51 -86 1830
50 -87 1832
49 -87 1835
48 -88 1837
47 -88 1840
47 -89 1842
46 -89 1845
45 -89 1847
44 -90 1850
43 -90 1852
42 -91 1855
41 -91 1857
40 -92 1860
39 -92 1862
38 -92 1865
37 -93 1867
37 -93 1870
36 -93 1872
35 -94 1875
34 -94 1877
33 -94 1880
32 -95 1882
31 -95 1885
30 -95 1887
29 -96 1890
28 -96 1892
27 -96 1895
26 -97 1897
25 -97 1900
24 -97 1902
23 -97 1905
22 -98 1907
21 -98 1910
20 -98 1912
19 -98 1915
18 -98 1917
17 -98 1920
16 -99 1922
15 -99 1925
14 -99 1927
13 -99 1930
12 -99 1932
11 -99 1935
10 -99 1937
9 -100 1940
8 -100 1942
7 -100 1945
6 -100 1947
5 -100 1950
4 -100 1952
3 -100 1955
2 -100 1957
1 -100 1960
0 -100 1962
-1 -100 1965
-2 -100 1967
-3 -100 1970
-4 -100 1972
-5 -100 1975
-6 -100 1977
-7 -100 1980
-8 -100 1982
-9 -100 1985
-10 -100 1987
-11 -99 1990
-12 -99 1992
-13 -99 1995
-14 -99 1997
-15 -99 2000
-16 -99 2002
-17 -99 2005
-18 -98 2007
-18 -98 2010
-19 -98 2012
-20 -98 2015
-21 -98 2017
-22 -97 2020
-23 -97 2022
-24 -97 2025
-25 -97 2027
-26 -96 2030
-27 -96 2032
-28 -96 2035
-29 -96 2037
-30 -95 2040
-31 -95 2042
-32 -95 2045
-33 -94 2047
-34 -94 2050
-35 -94 2052
-36 -93 2055
-37 -93 2057
-38 -93 2060
-39 -92 2062
-39 -92 2065
-40 -91 2067
-41 -91 2070
-42 -91 2072
-43 -90 2075
-44 -90 2077
-45 -89 2080
-46 -89 2082
-47 -88 2085
-48 -88 2087
-48 -87 2090
-49 -87 2092
-50 -86 2095
-51 -86 2097
-52 -85 2100
-53 -85 2102
-54 -84 2105
-54 -84 2107
-55 -83 2110
-56 -83 2112
-57 -82 2115
-58 -82 2117
-59 -81 2120
-59 -80 2122
-60 -80 2125
-61 -79 2127
-62 -79 2130
-63 -78 2132
-63 -77 2135
-64 -77 2137
-65 -76 2140
-66 -75 2142
-66 -75 2145
-67 -74 2147
-68 -73 2150
-69 -73 2152
-69 -72 2155
-70 -71 2157
-71 -71 2160
-71 -70 2162
-72 -69 2165
-73 -69 2167
-74 -68 2170
-74 -67 2172
-75 -66 2175
-76 -66 2177
-76 -65 2180
-77 -64 2182
-77 -63 2185
-78 -62 2187
-79 -62 2190
-79 -61 2192
-80 -60 2195
-81 -59 2197
-81 -58 2200
-82 -58 2202
-82 -57 2205
-83 -56 2207
-83 -55 2210
-84 -54 2212
-84 -54 2215
-85 -53 2217
-86 -52 2220
-86 -51 2222
-87 -50 2225
-87 -49 2227
-88 -48 2230
-88 -47 2232
-88 -47 2235
-89 -46 2237
-89 -45 2240
-90 -44 2242
-90 -43 2245
-91 -42 2247
-91 -41 2250
-92 -40 2252
-92 -39 2255
-92 -38 2257
-93 -38 2260
-93 -37 2262
-93 -36 2265
-94 -35 2267
-94 -34 2270
-94 -33 2272
-95 -32 2275
-95 -31 2277
-95 -30 2280
-96 -29 2282
-96 -28 2285
-96 -27 2287
-97 -26 2290
-97 -25 2292
-97 -24 2295
-97 -23 2297
-97 -22 2300
-98 -21 2302
-98 -20 2305
-98 -19 2307
-98 -18 2310
-98 -17 2312
-99 -16 2315
-99 -15 2317
-99 -14 2320
-99 -13 2322
-99 -12 2325
-99 -11 2327
-99 -10 2330
-100 -9 2332
-100 -8 2335
-100 -7 2337
-100 -6 2340
-100 -5 2342
-100 -4 2345
-100 -3 2347
-100 -2 2350
-100 -1 2352
-100 0 2355
-100 1 2357
-100 2 2360
-100 3 2362
-100 4 2365
-100 5 2367
-100 6 2370
-100 7 2372
-100 8 2375
-100 9 2377
-100 10 2380
-99 11 2382
-99 11 2385
-99 12 2387
-99 13 2390
-99 14 2392
-99 15 2395
-99 16 2397
-98 17 2400
-98 18 2402
-98 19 2405
-98 20 2407
-98 21 2410
-97 22 2412
-97 23 2415
-97 24 2417
-97 25 2420
-97 26 2422
-96 27 2425
-96 28 2427
-96 29 2430
-95 30 2432
-95 31 2435
-95 32 2437
-94 33 2440
-94 34 2442
-94 35 2445
-93 36 2447
-93 37 2450
-93 38 2452
-92 39 2455
-92 39 2457
-92 40 2460
-91 41 2462
-91 42 2465
-90 43 2467
-90 44 2470
-89 45 2472
-89 46 2475
-88 47 2477
-88 48 2480
-88 48 2482
-87 49 2485
-87 50 2487
-86 51 2490
-86 52 2492
-85 53 2495
-84 54 2497
-84 54 2500
-83 55 2502
-83 56 2505
-82 57 2507
-82 58 2510
-81 59 2512
-80 59 2515
-80 60 2517
-79 61 2520
-79 62 2522
-78 63 2525
-77 63 2527
-77 64 2530
-76 65 2532
-75 66 2535
-75 66 2537
-74 67 2540
-73 68 2542
-73 69 2545
-72 69 2547
-71 70 2550
-71 71 2552
-70 71 2555
-69 72 2557
-69 73 2560
-68 73 2562
-67 74 2565
-66 75 2567
-66 75 2570
-65 76 2572
-64 77 2575
-63 77 2577
-63 78 2580
-62 79 2582
-61 79 2585
-60 80 2587
-59 80 2590
-59 81 2592
-58 82 2595
-57 82 2597
-56 83 2600
-55 83 2602
-54 84 2605
-54 84 2607
-53 85 2610
-52 85 2612
-51 86 2615
-50 87 2617
-49 87 2620
-48 87 2622
-48 88 2625
-47 88 2627
-46 89 2630
-45 89 2632
-44 90 2635
-43 90 2637
-42 91 2640
-41 91 2642
-40 91 2645
-39 92 2647
-39 92 2650
-38 93 2652
-37 93 2655
-36 93 2657
-35 94 2660
-34 94 2662
-33 94 2665
-32 95 2667
-31 95 2670
-30 95 2672
-29 96 2675
-28 96 2677
-27 96 2680
-26 96 2682
-25 97 2685
-24 97 2687
-23 97 2690
-22 97 2692
-21 98 2695
-20 98 2697
-19 98 2700
-18 98 2702
-17 98 2705
-16 99 2707
-15 99 2710
-15 99 2712
-14 99 2715
-13 99 2717
-12 99 2720
-11 99 2722
-10 100 2725
-9 100 2727
-8 100 2730
-7 100 2732
-6 100 2735
-5 100 2737
-4 100 2740
-3 100 2742
-2 100 2745
-1 100 2747
0 100 2750
1 100 2752
2 100 2755
3 100 2757
4 100 2760
5 100 2762
6 100 2765
7 100 2767
8 100 2770
9 100 2772
10 99 2775
11 99 2777
12 99 2780
13 99 2782
14 99 2785
15 99 2787
16 99 2790
17 98 2792
18 98 2795
19 98 2797
20 98 2800
21 98 2802
22 97 2805
23 97 2807
24 97 2810
25 97 2812
26 97 2815
27 96 2817
28 96 2820
29 96 2822
30 95 2825
31 95 2827
32 95 2830
33 94 2832
34 94 2835
35 94 2837
36 93 2840
37 93 2842
38 93 2845
38 92 2847
39 92 2850
40 92 2852
41 91 2855
42 91 2857
43 90 2860
44 90 2862
45 89 2865
46 89 2867
47 88 2870
47 88 2872
48 88 2875
49 87 2877
50 87 2880
51 86 2882
52 86 2885
53 85 2887
53 84 2890
54 84 2892
55 83 2895
56 83 2897
57 82 2900
58 82 2902
58 81 2905
59 81 2907
60 80 2910
61 79 2912
62 79 2915
62 78 2917
63 77 2920
64 77 2922
65 76 2925
66 76 2927
66 75 2930
67 74 2932
68 74 2935
68 73 2937
69 72 2940
70 71 2942
71 71 2945
71 70 2947
72 69 2950
73 69 2952
73 68 2955
74 67 2957
75 66 2960
75 66 2962
76 65 2965
77 64 2967
77 63 2970
78 63 2972
79 62 2975
79 61 2977
80 60 2980
80 59 2982
81 59 2985
82 58 2987
82 57 2990
83 56 2992
83 55 2995
84 54 2997
84 54 3000
85 53 3002
85 52 3005
86 51 3007
86 50 3010
87 49 3012
87 49 3015
88 48 3017
88 47 3020
89 46 3022
89 45 3025
90 44 3027
90 43 3030
91 42 3032
91 41 3035
91 40 3037
92 40 3040
92 39 3042
93 38 3045
93 37 3047
93 36 3050
94 35 3052
94 34 3055
94 33 3057
95 32 3060
95 31 3062
95 30 3065
96 29 3067
96 28 3070
96 27 3072
96 26 3075
97 25 3077
97 24 3080
97 23 3082
97 22 3085
98 21 3087
98 20 3090
98 20 3092
98 19 3095
98 18 3097
99 17 3100
99 16 3102
99 15 3105
99 14 3107
99 13 3110
99 12 3112
99 11 3115
100 10 3117
100 9 3120
100 8 3122
100 7 3125
100 6 3127
100 5 3130
100 4 3132
100 3 3135
100 2 3137
100 1 3140
100 0 3142
100 -1 3145
100 -2 3147
100 -3 3150
100 -4 3152
100 -5 3155
100 -6 3157
100 -7 3160
100 -8 3162
100 -9 3165
99 -10 3167
99 -11 3170
99 -12 3172
99 -13 3175
99 -14 3177
99 -15 3180
99 -16 3182
98 -17 3185
98 -18 3187
98 -19 3190
98 -20 3192
98 -21 3195
98 -22 3197
97 -23 3200
97 -24 3202
97 -25 3205
97 -26 3207
96 -27 3210
96 -28 3212
96 -29 3215
95 -30 3217
95 -31 3220
95 -32 3222
94 -33 3225
94 -34 3227
94 -35 3230
93 -36 3232
93 -36 3235
93 -37 3237
92 -38 3240
92 -39 3242
92 -40 3245
91 -41 3247
91 -42 3250
90 -43 3252
90 -44 3255
89 -45 3257
89 -46 3260
89 -46 3262
88 -47 3265
88 -48 3267
87 -49 3270
87 -50 3272
86 -51 3275
86 -52 3277
85 -53 3280
85 -53 3282
84 -54 3285
83 -55 3287
83 -56 3290
82 -57 3292
82 -58 3295
81 -58 3297
81 -59 3300
80 -60 3302
79 -61 3305
79 -62 3307
78 -62 3310
78 -63 3312
77 -64 3315
76 -65 3317
76 -65 3320
75 -66 3322
74 -67 3325
74 -68 3327
73 -68 3330
72 -69 3332
72 -70 3335
71 -71 3337
70 -71 3340
69 -72 3342
69 -73 3345
68 -73 3347
67 -74 3350
66 -75 3352
66 -75 3355
65 -76 3357
64 -77 3360
63 -77 3362
63 -78 3365
62 -79 3367
61 -79 3370
60 -80 3372
59 -80 3375
59 -81 3377
58 -82 3380
57 -82 3382
56 -83 3385
55 -83 3387
55 -84 3390
54 -84 3392
53 -85 3395
52 -85 3397
51 -86 3400
50 -86 3402
49 -87 3405
49 -87 3407
48 -88 3410
47 -88 3412
46 -89 3415
45 -89 3417
44 -90 3420
43 -90 3422
42 -91 3425
41 -91 3427
41 -91 3430
40 -92 3432
39 -92 3435
38 -93 3437
37 -93 3440
36 -93 3442
35 -94 3445
34 -94 3447
33 -94 3450
32 -95 3452
31 -95 3455
30 -95 3457
29 -96 3460
28 -96 3462
27 -96 3465
26 -96 3467
25 -97 3470
24 -97 3472
23 -97 3475
23 -97 3477
22 -98 3480
21 -98 3482
20 -98 3485
19 -98 3487
18 -98 3490
17 -99 3492
16 -99 3495
15 -99 3497
14 -99 3500
13 -99 3502
12 -99 3505
11 -99 3507
10 -100 3510
9 -100 3512
8 -100 3515
7 -100 3517
6 -100 3520
5 -100 3522
4 -100 3525
3 -100 3527
2 -100 3530
1 -100 3532
0 -100 3535
-1 -100 3537
-2 -100 3540
-3 -100 3542
-4 -100 3545
-5 -100 3547
-6 -100 3550
-7 -100 3552
-8 -100 3555
-9 -100 3557
-10 -99 3560
-11 -99 3562
-12 -99 3565
-13 -99 3567
-14 -99 3570
-15 -99 3572
-16 -99 3575
-17 -99 3577
-18 -98 3580
-19 -98 3582
-20 -98 3585
-21 -98 3587
-22 -98 3590
-23 -97 3592
-24 -97 3595
-25 -97 3597
-26 -97 3600
-27 -96 3602
-28 -96 3605
-29 -96 3607
-30 -95 3610
-31 -95 3612
-32 -95 3615
-33 -95 3617
-34 -94 3620
-35 -94 3622
-35 -93 3625
-36 -93 3627
-37 -93 3630
-38 -92 3632
-39 -92 3635
-40 -92 3637
-41 -91 3640
-42 -91 3642
-43 -90 3645
-44 -90 3647
-45 -89 3650
-46 -89 3652
-46 -89 3655
-47 -88 3657
-48 -88 3660
-49 -87 3662
-50 -87 3665
-51 -86 3667
-52 -86 3670
-53 -85 3672
-53 -85 3675
-54 -84 3677
-55 -83 3680
-56 -83 3682
-57 -82 3685
-58 -82 3687
-58 -81 3690
-59 -81 3692
-60 -80 3695
-61 -79 3697
-62 -79 3700
-62 -78 3702
-63 -78 3705
-64 -77 3707
-65 -76 3710
-65 -76 3712
-66 -75 3715
-67 -74 3717
-68 -74 3720
-68 -73 3722
-69 -72 3725
-70 -72 3727
-71 -71 3730
-71 -70 3732
-72 -69 3735
-73 -69 3737
-73 -68 3740
-74 -67 3742
-75 -67 3745
-75 -66 3747
-76 -65 3750
-77 -64 3752
-77 -63 3755
-78 -63 3757
-79 -62 3760
-79 -61 3762
-80 -60 3765
-80 -60 3767
-81 -59 3770
-82 -58 3772
-82 -57 3775
-83 -56 3777
-83 -55 3780
-84 -55 3782
-84 -54 3785
-85 -53 3787
-85 -52 3790
-86 -51 3792
-86 -50 3795
-87 -50 3797
-87 -49 3800
-88 -48 3802
-88 -47 3805
-89 -46 3807
-89 -45 3810
-90 -44 3812
-90 -43 3815
-91 -42 3817
-91 -42 3820
-91 -41 3822
-92 -40 3825
-92 -39 3827
-93 -38 3830
-93 -37 3832
-93 -36 3835
-94 -35 3837
-94 -34 3840
-94 -33 3842
-95 -32 3845
-95 -31 3847
-95 -30 3850
-96 -29 3852
-96 -28 3855
-96 -27 3857
-96 -26 3860
-97 -26 3862
-97 -25 3865
-97 -24 3867
-97 -23 3870
-98 -22 3872
-98 -21 3875
-98 -20 3877
-98 -19 3880
-98 -18 3882
-99 -17 3885
-99 -16 3887
-99 -15 3890
-99 -14 3892
-99 -13 3895
-99 -12 3897
-99 -11 3900
-100 -10 3902
-100 -9 3905
-100 -8 3907
-100 -7 3910
-100 -6 3912
-100 -5 3915
-100 -4 3917
-100 -3 3920
-100 -2 3922
-100 -1 3925
-100 0 3927
-100 1 3930
-100 2 3932
-100 3 3935
-100 4 3937
-100 5 3940
-100 6 3942
-100 7 3945
-100 8 3947
-100 9 3950
-99 10 3952
-99 11 3955
-99 12 3957
-99 13 3960
-99 14 3962
-99 15 3965
-99 16 3967
-99 17 3970
-98 18 3972
-98 19 3975
-98 20 3977
-98 21 3980
-98 22 3982
-97 23 3985
-97 24 3987
-97 25 3990
-97 26 3992
-96 27 3995
-96 28 3997
-96 29 4000
-95 30 4002
-95 31 4005
-95 32 4007
-95 33 4010
-94 34 4012
-94 34 4015
-94 35 4017
-93 36 4020
-93 37 4022
-92 38 4025
-92 39 4027
-92 40 4030
-91 41 4032
-91 42 4035
-90 43 4037
-90 44 4040
-90 45 4042
-89 45 4045
-89 46 4047
-88 47 4050
-88 48 4052
-87 49 4055
-87 50 4057
-86 51 4060
-86 52 4062
-85 52 4065
-85 53 4067
-84 54 4070
-84 55 4072
-83 56 4075
-82 57 4077
-82 57 4080
-81 58 4082
-81 59 4085
-80 60 4087
-79 61 4090
-79 61 4092
-78 62 4095
-78 63 4097
-77 64 4100
-76 65 4102
-76 65 4105
-75 66 4107
-74 67 4110
-74 68 4112
-73 68 4115
-72 69 4117
-72 70 4120
-71 70 4122
-70 71 4125
-70 72 4127
-69 73 4130
-68 73 4132
-67 74 4135
-67 75 4137
-66 75 4140
-65 76 4142
-64 77 4145
-64 77 4147
-63 78 4150
-62 78 4152
-61 79 4155
-60 80 4157
-60 80 4160
-59 81 4162
-58 81 4165
-57 82 4167
-56 83 4170
-56 83 4172
-55 84 4175
-54 84 4177
-53 85 4180
-52 85 4182
-51 86 4185
-50 86 4187
-50 87 4190
-49 87 4192
-48 88 4195
-47 88 4197
-46 89 4200
-45 89 4202
-44 90 4205
-43 90 4207
-42 91 4210
-42 91 4212
-41 91 4215
-40 92 4217
-39 92 4220
-38 93 4222
-37 93 4225
-36 93 4227
-35 94 4230
-34 94 4232
-33 94 4235
-32 95 4237
-31 95 4240
-30 95 4242
-29 96 4245
-28 96 4247
-28 96 4250
-27 96 4252
-26 97 4255
-25 97 4257
-24 97 4260
-23 97 4262
-22 98 4265
-21 98 4267
-20 98 4270
-19 98 4272
-18 98 4275
-17 99 4277
-16 99 4280
-15 99 4282
-14 99 4285
-13 99 4287
-12 99 4290
-11 99 4292
-10 100 4295
-9 100 4297
-8 100 4300
-7 100 4302
-6 100 4305
-5 100 4307
-4 100 4310
-3 100 4312
-2 100 4315
-1 100 4317
0 100 4320
1 100 4322
2 100 4325
3 100 4327
4 100 4330
5 100 4332
6 100 4335
7 100 4337
8 100 4340
9 100 4342
10 99 4345
11 99 4347
12 99 4350
13 99 4352
14 99 4355
15 99 4357
16 99 4360
17 99 4362
18 98 4365
19 98 4367
20 98 4370
21 98 4372
22 98 4375
23 97 4377
24 97 4380
25 97 4382
26 97 4385
27 96 4387
28 96 4390
29 96 4392
30 95 4395
31 95 4397
32 95 4400
33 95 4402
33 94 4405
34 94 4407
35 94 4410
36 93 4412
37 93 4415
38 92 4417
39 92 4420
40 92 4422
41 91 4425
42 91 4427
43 90 4430
44 90 4432
45 90 4435
45 89 4437
46 89 4440
47 88 4442
48 88 4445
49 87 4447
50 87 4450
51 86 4452
52 86 4455
52 85 4457
53 85 4460
54 84 4462
55 84 4465
56 83 4467
